time,gps_time,latitude,longitude,depth,mag,id,place,type,channel,FS,startGPS,eventTime_GPS,SNR,mean_noise_level,integrated_signal_um,signal_duration,integrated_signal_um_per_s,peak_data_um,peak_data_um_mean_subtracted
24-Oct-2017 10:47:47,1192877285.86,-7.2168,123.0735,553.81,6.7,us1000aw8q,"144km NNE of Palue, Indonesia",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1192876086,1192877286,19.7823462953076,84.8901320357161,803.484625357374,2195.75,0.365927189050381,1.4889476988974,1.40405756686168
28-Oct-2017 16:13:54,1193242452.39,86.8752,54.1515,10,5.8,us1000ay28,"North of Franz Josef Land",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1193241252,1193242452,15.4736653097797,243.505800400261,1726.1528640226,2736.25,0.630846181460977,2.98381479102074,2.74030899062048
28-Oct-2017 16:16:06,1193242584.93,86.8972,53.2109,10,5.8,us1000ay29,"North of Franz Josef Land",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1193241385,1193242585,12.3502570564479,315.251320906617,1549.20629907104,2736.5,0.566126913601697,2.98381479102074,2.66856347011412
28-Oct-2017 19:11:02,1193253080.76,86.9229,55.2002,10,5.9,us1000ay3r,"North of Franz Josef Land",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1193251881,1193253081,17.0917690472046,348.165485592321,2311.18481544312,2736.5,0.844576946991821,4.90361691119984,4.55545142560752
31-Oct-2017 00:42:08,1193445746.72,-21.6971,169.1485,24,6.7,us1000aytk,"131km E of Tadine, New Caledonia",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1193444547,1193445747,37.4721267209509,42.1744062844074,2970.47280572226,2378.5,1.24888492988113,4.26542350098346,4.22324909469905
31-Oct-2017 04:58:53,1193461151.67,-15.4963,-173.267,10,5.7,us1000aywi,"72km NE of Hihifo, Tonga",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1193459952,1193461152,17.1237816819974,75.7203129019102,265.28238006195,2492.5,0.106432248771093,0.569728042414108,0.494007729512197
31-Oct-2017 11:31:39,1193484717.44,-3.8261,127.7209,4,5.8,us1000ayz3,"48km SW of Hila, Indonesia",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1193483517,1193484717,16.5260893267453,40.0122039844105,197.869830631195,2288,0.086481569331816,0.382745846834484,0.342733642850074
31-Oct-2017 11:34:39,1193484897.35,-3.7687,127.6675,8.14,5.6,us1000ayz4,"50km WSW of Hila, Indonesia",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1193483697,1193484897,17.3749459943032,41.2324157496116,233.173395374192,2287.75,0.101922585673343,0.405071165311031,0.363838749561419
31-Oct-2017 11:50:48,1193485866.37,-3.7449,127.7517,6,6.1,us1000ayz8,"41km WSW of Hila, Indonesia",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1193484666,1193485866,15.9028476118148,87.9672881517405,382.28933508922,2288.5,0.16704799435841,0.828304478057237,0.740337189905496
01-Nov-2017 00:09:30,1193530188.12,-21.7278,168.9342,11,6.1,us1000azi3,"110km E of Tadine, New Caledonia",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1193528988,1193530188,29.6292957143232,46.5657939250856,809.335271332812,2379.25,0.340164031242119,1.37010018530537,1.32353439138029
01-Nov-2017 02:23:57,1193538255.67,-21.6484,168.8585,22,6.6,us1000azjt,"101km E of Tadine, New Caledonia",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1193537056,1193538256,29.9930264481226,141.724733678282,2533.17441722803,2377.75,1.0653661727381,5.71421083502843,5.57248610135015
01-Nov-2017 09:33:46,1193564044.21,-21.7389,168.8304,10,5.5,us1000azrh,"100km ESE of Tadine, New Caledonia",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1193562844,1193564044,17.1655760825662,33.8643096351108,90.4631366204151,2378.75,0.038029694848309,0.224420240451524,0.190555930816413
02-Nov-2017 03:27:26,1193628464.02,-21.8262,168.8509,7.9,5.6,us2000bfdc,"104km ESE of Tadine, New Caledonia",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1193627264,1193628464,22.7730909130458,31.2609700386738,189.760518355249,2378.5,0.0797815927497367,0.412758163376781,0.381497193338107
03-Nov-2017 11:52:09,1193745147.14,18.6597,-106.5643,10,5.7,us2000bhp8,"197km SW of Tomatlan, Mexico",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1193743947,1193745147,42.5055512294197,37.9286225044745,1937.60283394906,2893,0.669755559609077,6.97787873915126,6.93995011664679
04-Nov-2017 09:00:19,1193821237.42,-15.3197,-173.1682,10,6.8,us2000bibm,"93km NE of Hihifo, Tonga",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1193820037,1193821237,53.8327406772808,24.307686279278,12873.5233972134,2494.25,5.1612803035836,19.6194461338603,19.595138447581
04-Nov-2017 14:08:55,1193839753,-21.2361,168.9614,10,5.7,us2000bie2,"117km ENE of Tadine, New Caledonia",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1193838553,1193839753,25.4108320288015,24.5554058216918,256.490554268904,2382,0.107678654185098,0.506708780303504,0.482153374481812
04-Nov-2017 15:24:32,1193844290.09,-15.1585,-173.3848,10,5.6,us2000bife,"95km NNE of Hihifo, Tonga",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1193843090,1193844290,9.25126538723045,164.379616394007,296.711560863978,2494.25,0.118958228270614,0.752965769235471,0.588586152841465
07-Nov-2017 04:27:44,1194064082.4,-21.6767,168.6555,10,5.5,us2000bjp9,"81km E of Tadine, New Caledonia",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1194062882,1194064082,13.9944287382088,47.3216526545638,116.191559377252,2378.25,0.0488559063922008,0.277518440936965,0.230196788282401
07-Nov-2017 21:26:38,1194125216.48,-4.2433,143.4846,110.57,6.5,us2000bk15,"67km WSW of Angoram, Papua New Guinea",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1194124016,1194125216,26.5685770104479,54.9817687321287,970.802044871159,2341.5,0.414606895097655,1.38736521381353,1.33238344508141
09-Nov-2017 07:42:11,1194248549.02,32.5208,141.438,12,6,us2000bkrv,"165km ESE of Hachijo-jima, Japan",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1194247349,1194248549,17.2058965883118,55.6755644601969,542.773961351133,2538.75,0.213795750409112,0.584625255493789,0.528949691033592
11-Nov-2017 00:36:14,1194395792.98,-11.7424,-14.1142,10,6.1,us2000blul,"Ascension Island region",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1194394593,1194395793,17.861647203306,47.4261027526954,225.619555003715,2283.75,0.0987934559403242,0.628667193490681,0.581241090737986
12-Nov-2017 18:18:17,1194545915.18,34.9109,45.9592,19,7.3,us2000bmcg,"29km S of Halabjah, Iraq",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1194544715,1194545915,44.9155590852975,54.7232679164082,10393.4194760182,2353.75,4.41568538545647,15.4565084703167,15.4017852024002
13-Nov-2017 02:28:23,1194575321.68,9.5147,-84.4865,19.36,6.5,us2000bmhe,"18km W of Parrita, Costa Rica",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1194574122,1194575322,37.5130588440882,53.2466746996174,13139.2246261284,2728.25,4.81598996650909,22.7563540659939,22.7031073912943
14-Nov-2017 18:44:00,1194720258.24,-18.6299,-171.5225,10,5.5,us2000bnem,"175km WNW of Alofi, Niue",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1194719058,1194720258,19.7452320816353,49.3951797789699,160.534814212289,2479.75,0.0647383059632176,0.445714461867823,0.396319282088853
15-Nov-2017 05:29:32,1194758990.82,36.0735,129.28,10,5.5,us2000bnrs,"7km WSW of Heung-hai, South Korea",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1194757791,1194758991,13.2523107626728,40.6294441084783,80.3734423337183,2504.75,0.03208840895647,0.196280499917198,0.155651055808719
16-Nov-2017 07:02:38,1194850976.13,-21.5423,168.5096,10,5.9,us2000bphs,"64km E of Tadine, New Caledonia",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1194849776,1194850976,27.5461070187259,34.6417682919899,355.996601465575,2378.5,0.149672735533141,0.745798265288443,0.711156496996453
16-Nov-2017 09:43:33,1194860631.86,32.2203,140.5499,59,5.8,us2000bpkq,"118km SE of Hachijo-jima, Japan",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1194859432,1194860632,14.614384943871,44.8641979835281,147.044528757756,2527.25,0.0581836101524409,0.291789619382636,0.246925421399108
17-Nov-2017 22:34:19,1194993277.45,29.8333,94.9838,8,6.4,us2000bqsn,"64km ENE of Nyingchi, China",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1194992077,1194993277,37.2601011350074,26.7112074822263,1579.23393955482,2355,0.670587660108202,3.29609419174581,3.26938298426359
18-Nov-2017 04:23:46,1195014244.83,-2.9657,-79.707,35,5.5,us2000bqvz,"13km ESE of Balao, Ecuador",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1195013045,1195014245,14.8674529535935,29.0728479990892,83.9236079779055,2614.5,0.0320992954591339,0.285151621156984,0.256078773157895
18-Nov-2017 16:07:00,1195056438.3,2.4648,128.1481,8,5.8,us2000br1i,"82km N of Tobelo, Indonesia",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1195055238,1195056438,19.0091225146036,27.8570974006189,144.206081797195,2319,0.0621845975839566,0.348143631991998,0.320286534591379
19-Nov-2017 09:25:48,1195118766.73,-21.6377,168.6729,14,6.3,us2000brbk,"82km E of Tadine, New Caledonia",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1195117567,1195118767,36.4691703685457,34.5602862844339,1866.35468542734,2378,0.784842172172979,2.87118336019061,2.83662307390618
19-Nov-2017 15:09:02,1195139360.88,-21.5027,168.5984,13,6.6,us2000brgk,"74km E of Tadine, New Caledonia",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1195138161,1195139361,38.3497225154723,47.0295447032768,3361.05621275002,2378.5,1.41309910142948,5.35312727403192,5.30609772932864
19-Nov-2017 22:43:29,1195166627.25,-21.3246,168.6715,10,7,us2000brlf,"85km ENE of Tadine, New Caledonia",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1195165427,1195166627,41.7248285829678,80.8855350159226,6115.89208070473,2380.25,2.56943265652966,14.2943258816641,14.2134403466481
20-Nov-2017 18:51:07,1195239085.61,-14.7243,-175.0485,9,6,us2000brz0,"194km NW of Hihifo, Tonga",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1195237886,1195239086,30.715031623824,59.2838714684855,1147.10024336803,2490,0.46068282866186,1.87685692122412,1.81757304975564
25-Nov-2017 17:30:01,1195666219.74,-20.6293,172.5477,10.35,5.8,us2000bubz,"202km NNE of Ile Hunter, New Caledonia",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1195665020,1195666220,14.306740201122,63.450275154668,134.903128114307,2401,0.0561862257868836,0.367493320986694,0.304043045832026
27-Nov-2017 07:11:11,1195801889.62,-4.5746,153.2269,54,6,us2000burc,"24km ESE of Taron, Papua New Guinea",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1195800690,1195801890,22.4455618589403,73.4315365456285,518.767061972479,2391,0.216966567115215,1.30567111766185,1.23223958111622
30-Nov-2017 06:32:50,1196058788.76,-1.0802,-23.4323,10,6.5,us1000bj7t,"Central Mid-Atlantic Ridge",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1196057589,1196058789,21.0973461857168,201.667063130112,1049.90365435457,2372,0.442623800318116,3.0591516851119,2.85748462198179
01-Dec-2017 02:49:58,1196131816.49,-6.1346,147.6564,34,6,us1000bjph,"56km NNW of Finschhafen, Papua New Guinea",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1196130616,1196131816,16.4542985199653,243.761708638338,833.625991441308,2359,0.353381090055662,2.46693233362999,2.22317062499166
03-Dec-2017 11:19:05,1196335163.44,-0.47,-80.3101,17,6.1,us1000bkjh,"18km NE of Bahia de Caraquez, Ecuador",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1196333963,1196335163,32.200325852694,59.8025850102106,2057.0007782128,2637.25,0.779979440027603,4.55661592102858,4.49681333601837
04-Dec-2017 00:08:09,1196381307.17,-32.7469,-178.771,38,5.8,us1000bkpn,"146km S of L'Esperance Rock, New Zealand",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1196380107,1196381307,14.9758047242335,56.5310814833565,102.900295353496,2364.5,0.0435188392275306,0.42194074438364,0.365409662900283
08-Dec-2017 00:22:54,1196727792.2,10.1164,140.2197,12.79,6.4,us2000c1wt,"50km NW of Fais, Micronesia",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1196726592,1196727792,32.0668987920385,55.4691602624933,2000.30730616429,2408.75,0.830433754505155,3.61019340265997,3.55472424239747
08-Dec-2017 09:51:08,1196761886.05,10.0116,140.1871,8,6.3,us2000c1zn,"45km NW of Fais, Micronesia",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1196760686,1196761886,37.3568659952819,45.5265473498982,1648.7486277215,2408.75,0.684483083641516,3.5080874215956,3.4625608742457
09-Dec-2017 15:14:24,1196867682.77,10.0928,140.2016,10,6.1,us2000c2du,"50km NW of Fais, Micronesia",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1196866483,1196867683,28.0673490347996,40.0253509678666,732.940581133935,2409,0.304250967677018,1.45576252683515,1.41573717586728
11-Dec-2017 10:50:00,1197024618.92,-20.8328,-173.7212,7,5.7,us2000c2te,"131km SSE of Pangai, Tonga",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1197023419,1197024619,38.2251797866568,43.4967156817554,1704.998147801,2457.25,0.69386433932282,3.10602774792876,3.062531032247
11-Dec-2017 19:00:56,1197054074.85,-19.7083,-71.0591,12,5.5,us2000c2xt,"111km WNW of Iquique, Chile",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1197052875,1197054075,12.1423272007658,46.5439756270197,70.1073468074253,2487,0.0281895242490653,0.310372249524324,0.263828273897305
12-Dec-2017 08:43:18,1197103416.32,30.7372,57.2795,12,6,us2000c3ag,"53km NNE of Kerman, Iran",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1197102216,1197103416,11.7743030110007,70.9582906526253,188.653229364498,2322.5,0.0812285164109787,0.599953200340855,0.52899490968823
12-Dec-2017 21:41:31,1197150109.14,30.8275,57.2982,8,6,us2000c3mi,"63km NNE of Kerman, Iran",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1197148909,1197150109,16.5102074617242,68.9618045365737,299.098578200048,2323.75,0.128713750704701,1.08826058597829,1.01929878144171
13-Dec-2017 18:03:43,1197223441.92,-54.2189,2.1628,17,6.5,us2000c3y6,"80km WNW of Bouvet Island, Bouvet Island",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1197222242,1197223442,9.9250300604068,74.0151328799722,236.731083574664,2067.25,0.114514975728463,0.4816712767246,0.407656143844628
15-Dec-2017 16:47:58,1197391696.23,-7.4921,108.1743,90,6.5,us2000c4v8,"1km E of Kampungbaru, Indonesia",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1197390496,1197391696,19.1499937887405,84.2705216372735,604.839450795748,2181.75,0.277226744950498,1.28193135612572,1.19766083448845
16-Dec-2017 22:40:50,1197499268.46,-59.6236,-151.1228,10,5.5,us2000c5bf,"Pacific-Antarctic Ridge",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1197498068,1197499268,8.20043071028457,49.6354210728826,21.6096474682029,2282.25,0.00946857157112626,0.26473440442329,0.215098983350407
19-Dec-2017 05:35:30,1197696948.43,-21.8597,-114.3194,10,5.5,us1000bsxu,"Southern East Pacific Rise",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1197695748,1197696948,15.0800830453085,37.5239987175032,134.213003279333,2554.75,0.0525346915664283,0.257846733565889,0.220322734848386
21-Dec-2017 03:00:18,1197860436.55,29.2899,142.6475,10,5.8,us1000bu46,"248km N of Chichi-shima, Japan",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1197859237,1197860437,30.1485413654085,66.0221741888815,761.913219363699,2526.75,0.301538822346373,3.11958968574369,3.05356751155481
22-Dec-2017 14:44:18,1197989076.22,53.8592,160.6039,47.29,5.5,us1000bv11,"158km NE of Petropavlovsk-Kamchatskiy, Russia",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1197987876,1197989076,11.903357388729,51.0502643030298,89.677429691279,2710.5,0.033085198188998,0.268686974837205,0.217636710534175
24-Dec-2017 17:33:40,1198172038.81,-15.3635,-172.9319,38.11,5.5,us1000bvpy,"109km NE of Hihifo, Tonga",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1198170839,1198172039,17.099578191225,41.7967263051871,115.404130666931,2491.25,0.0463237855160785,0.300941726436574,0.259145000131387
29-Dec-2017 21:20:53,1198617671.18,-53.0916,-117.4105,10,5.7,us1000bxw9,"Southern East Pacific Rise",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1198616471,1198617671,8.4701978591462,44.5807987583412,38.5285047596974,2342.75,0.01644584559159,0.193329478219656,0.148748679461315
29-Dec-2017 23:55:55,1198626973.26,-5.4289,150.844,95.07,5.7,us1000bxyn,"78km E of Kimbe, Papua New Guinea",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1198625773,1198626973,12.4493375304821,45.0406229745249,87.8000376198106,2370.5,0.0370386153215822,0.283217317262078,0.238176694287553
02-Jan-2018 14:57:19,1198940257.07,-24.8235,178.45,579.49,5.9,us1000bz0y,"South of the Fiji Islands",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1198939057,1198940257,10.9812622256321,43.8608420152552,76.4366252257526,2343.25,0.0326199190123771,0.246416841886101,0.202555999870845
09-Jan-2018 00:05:54,1199491572.21,1.6755,-90.8224,10,5.8,us1000c2ax,"272km N of Puerto Ayora, Ecuador",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1199490372,1199491572,28.5710247475024,82.3553562185364,687.938059404245,2695.75,0.255193567431789,2.64759022130746,2.56523486508893
10-Jan-2018 02:51:33,1199587911.29,17.4825,-83.52,19,7.5,us1000c2zy,"44km E of Great Swan Island, Honduras",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1199586711,1199587911,72.4304384790826,66.1868589015895,303028.058998969,2782.25,108.914748494553,386.497480821975,386.431293963073
13-Jan-2018 11:24:34,1199877892.73,-11.1579,163.0324,11,5.8,us2000cj9r,"144km ESE of Kirakira, Solomon Islands",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1199876693,1199877893,10.416879455589,105.148805141994,121.783258754553,2409,0.0505534490471368,0.542807802802851,0.437658997660856
14-Jan-2018 09:18:45,1199956743.54,-15.7675,-74.7092,39,7.1,us2000cjfy,"38km SSW of Acari, Peru",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1199955544,1199956744,45.9481451134993,105.240925457426,18230.7865519637,2524.5,7.22154349453898,42.0179180807991,41.9126771553417
16-Jan-2018 15:03:53,1200150251.3,10.9283,-86.3469,22,5.8,us2000cjyj,"63km SW of San Juan del Sur, Nicaragua",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1200149051,1200150251,20.468143338138,205.068541301157,1593.85827892851,2747.25,0.58016499369497,3.6328490487858,3.42778050748465
19-Jan-2018 16:17:44,1200413882.72,26.6862,-111.0785,10,6.3,us2000cl83,"78km NNE of Loreto, Mexico",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1200412683,1200413883,50.2002392568784,126.72441269477,20851.2168548074,2982.75,6.99060157733885,64.5345011987531,64.4077767860583
21-Jan-2018 01:06:42,1200532020.71,-18.8806,-69.4445,116,6.3,us2000cm0f,"76km S of Putre, Chile",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1200530821,1200532021,18.2047566016639,68.4074441364705,656.853662128647,2474.75,0.265422229368077,1.40378968525348,1.33538224111701
23-Jan-2018 09:31:40,1200735118.89,56.0039,-149.1658,14.06,7.9,us2000cmy3,"280km SE of Kodiak, Alaska",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1200733919,1200735119,70.6983649041385,69.5156592585748,368092.150254308,2983.5,123.375951149425,456.926709731478,456.857194072219
23-Jan-2018 23:09:09,1200784167.55,-5.7774,-12.5434,10,5.6,us2000cngh,"Ascension Island region",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1200782968,1200784168,12.3792064030288,85.7787878992505,116.899549945708,2304,0.0507376518861579,0.693934444178228,0.608155656278977
24-Jan-2018 00:04:48,1200787506.72,56.546,-148.5352,10,5.5,us2000cnh7,"272km ESE of Kodiak, Alaska",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1200786307,1200787507,17.6858919045638,145.960587994887,1033.76221139007,2986.25,0.346174034789476,2.16814856599103,2.02218797799614
24-Jan-2018 10:51:19,1200826297.09,41.1034,142.4323,31,6.3,us2000cnnl,"101km ENE of Misawa, Japan",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1200825097,1200826297,32.0751578398718,69.5751281043767,2276.32216826181,2569.75,0.885814638879974,3.93090902684396,3.86133389873958
25-Jan-2018 02:10:34,1200881452.82,55.5423,166.4497,11.15,6.2,us2000cp4y,"48km NE of Nikol'skoye, Russia",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1200880253,1200881453,38.1775527072639,81.4542482604245,5754.67834229952,2748.75,2.09356192534771,6.66247810956383,6.5810238613034
25-Jan-2018 16:39:43,1200933601.5,40.4556,-126.3332,8.88,5.8,us2000cpba,"175km W of Ferndale, California",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1200932402,1200933602,46.6527149892423,45.2075130821284,3964.2831747274,3155.25,1.25640858085014,14.3708609337335,14.3256534206514
26-Jan-2018 22:47:57,1201042095.76,-3.5138,145.8477,10,6.3,us2000cq5t,"189km N of Madang, Papua New Guinea",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1201040896,1201042096,33.6607197857187,57.060470450982,1683.08146269966,2366.25,0.711286407902658,4.29633383114499,4.23927336069401
27-Jan-2018 21:45:12,1201124730.34,7.2827,-79.6764,9.8,5.7,us2000cqgn,"48km SE of Pedasi, Panama",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1201123530,1201124730,16.3491232123236,74.9923568286486,379.279596868616,2690.5,0.14096993007568,0.753592208243874,0.678599851415226
28-Jan-2018 07:29:26,1201159784.37,-3.7505,148.71,10,5.5,us2000cqzc,"249km SE of Lorengau, Papua New Guinea",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1201158584,1201159784,9.27968075673612,46.783894845257,62.4653597169379,2378,0.0262680234301673,0.200750495884632,0.153966601039375
28-Jan-2018 16:03:03,1201190601.97,-53.0623,9.6842,10,6.6,us2000cqnn,"Southwest of Africa",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1201189402,1201190602,28.7339600895215,40.2068112148769,699.648070426834,2041.5,0.342712745739326,2.03087053090662,1.99066371969174
28-Jan-2018 22:46:16,1201214794.21,43.5517,-127.4685,10,5.5,us2000cqrl,"252km WNW of Bandon, Oregon",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1201213594,1201214794,36.2758710370169,42.8871165801146,1248.81963810596,3175,0.393329019875893,6.67503652312074,6.63214940654063
31-Jan-2018 07:07:00,1201417638.29,36.5261,70.8507,193.73,6.2,us2000crmu,"37km S of Jarm, Afghanistan",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1201416438,1201417638,13.8710271082277,59.5540433069527,302.220353338641,2342,0.129043703389684,0.583911844592267,0.524357801285314
31-Jan-2018 16:37:05,1201451843.51,7.2401,-79.6427,7,5.6,us2000crtj,"53km SE of Pedasi, Panama",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1201450644,1201451844,21.7157428177643,42.5665059886388,417.777730953854,2690.5,0.155278844435552,0.730483169322116,0.687916663333477
31-Jan-2018 19:15:51,1201461369.44,-10.7953,164.3277,8,5.5,us1000cdbe,"164km W of Lata, Solomon Islands",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1201460169,1201461369,8.24111753981063,53.2833472114381,31.1781446294063,2417.5,0.0128968540349147,0.198132238358236,0.144848891146798
01-Feb-2018 04:18:30,1201493928.61,-56.8969,-140.8435,10,5.6,us1000cdjw,"Pacific-Antarctic Ridge",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1201492729,1201493929,10.8487410740018,31.6135569648519,37.4245171163979,2309.25,0.0162063514632014,0.175092396036991,0.143478839072139
01-Feb-2018 11:05:50,1201518368.63,-16.5186,-177.4612,10,6,us1000cdn0,"256km SSE of Sigave, Wallis and Futuna",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1201517169,1201518369,33.6517115799488,31.0379728448505,961.187304282135,2468.25,0.389420562861191,1.38425790976985,1.353219936925
04-Feb-2018 13:24:32,1201785890.63,82.9855,-6.4562,10,5.5,us1000cfmz,"219km NE of Nord, Greenland",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1201784691,1201785891,26.2136901917001,29.9673240548471,652.333899273929,2736.25,0.238404348752464,1.38764600497884,1.35767868092399
04-Feb-2018 14:13:12,1201788810.14,24.1256,121.7641,9.14,5.5,us1000cfnf,"23km NE of Hualian, Taiwan",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1201787610,1201788810,14.3519917293732,224.242497619579,1088.92212641515,2404.25,0.452915514782218,2.98316762346331,2.75892512584373
06-Feb-2018 15:50:43,1201967461.32,24.1338,121.6586,17,6.4,us1000chhc,"18km NNE of Hualian, Taiwan",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1201966261,1201967461,23.4552287642829,67.8124483286937,1220.56743803555,2402.75,0.507987696612442,1.42384047468512,1.35602802635642
07-Feb-2018 15:21:31,1202052109.71,24.0739,121.7386,15,5.7,us1000ci9y,"17km NE of Hualian, Taiwan",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1202050910,1202052110,11.2575157961416,43.3929221000001,111.760771638526,2403.25,0.0465040139970983,0.237294886040777,0.193901963940777
08-Feb-2018 02:29:16,1202092174.94,79.7637,2.9411,10,5.7,us2000cymg,"Greenland Sea",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1202090975,1202092175,33.6849891633488,35.8151273028099,828.378043452835,2710,0.305674554779644,2.35699834038489,2.32118321308208
08-Feb-2018 11:04:01,1202123059.37,52.5917,-179.3839,211.45,5.7,us2000cysh,"99km NE of Semisopochnoi Island, Alaska",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1202121859,1202123059,13.633962562018,49.9371544765936,137.659054875681,2787,0.0493932740852819,0.419836227259071,0.369899072782477
08-Feb-2018 21:19:24,1202159982.82,-37.4387,-73.9794,4.3,5.6,us2000cz4c,"35km NW of Lebu, Chile",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1202158783,1202159983,11.4446576807765,34.3866849866829,58.8031864971,2384.25,0.0246631798247248,0.165247196695808,0.130860511709125
09-Feb-2018 11:43:56,1202211854.76,-17.8709,-178.6605,556.91,6,us2000czgc,"263km SE of Lambasa, Fiji",earthquake,H1:ISI-GND_STS_ETMY_Z_DQ,4,1202210655,1202211855,12.0776513025171,28.7904329329116,120.747434549724,2397.25,0.0503691457085092,0.291903106842101,0.263112673909189
